timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
433486729,433485198,423422529,43.781866099999995,-79.4664899,0.296836,0.0034913325,0.7637012,-0.25574833,0.008028043,2.2460022,-0.0059565026,-0.053458214,-0.0145561,-0.06314969,-0.005967029,0.0119490735,-0.037355017,-0.735798,-0.7108914,2.981292,1.5656502,0.080786,202.30101,0.10083979,0.35041502,0.29905346,0.14291269,0.10309849,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433576888,433575366,423422529,43.781866099999995,-79.4664899,0.29778758,0.00043856679,0.7504473,-0.25574833,0.008028043,2.2460022,-0.0257773,-0.07354804,-0.12677516,-0.17744775,-0.005967029,0.0119490735,-0.037355017,-0.669254,0.6650229,-4.790844,1.580003,0.080786,202.30101,0.11409372,0.34121516,0.2942862,0.1381549,0.10123397,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433685377,433683566,423422529,43.781866099999995,-79.4664899,0.29397014,-0.008116831,0.71955454,-0.25574833,0.008028043,2.2460022,-0.084907584,-0.13076437,-0.26663637,-0.32046583,-0.005967029,0.0119490735,-0.037355017,-0.1732427,-1.3705884,3.3396502,1.5985937,0.080786,202.30101,0.14498645,0.35037568,0.29983166,0.14356382,0.10323051,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433784436,433782750,423422529,43.781866099999995,-79.4664899,0.28530896,-0.019906288,0.6822491,-0.25574833,0.008028043,2.2460022,-0.14827499,-0.15649547,-0.39346117,-0.44633216,-0.005967029,0.0119490735,-0.037355017,1.3142624,-1.2579799,-0.1834755,1.6088411,0.080786,202.30101,0.18229187,0.3419325,0.29463807,0.1394761,0.101371326,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433883704,433881936,423422529,43.781866099999995,-79.4664899,0.26998,-0.034274507,0.6321304,-0.25574833,0.008028043,2.2460022,-0.2148555,-0.16726528,-0.5780103,-0.6285342,-0.005967029,0.0119490735,-0.037355017,-1.7129054,-0.008292729,-4.231142,1.6135623,0.080786,202.30101,0.23241061,0.35037625,0.29954317,0.14442824,0.103160866,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
433982942,433981118,423422529,43.781866099999995,-79.4664899,0.25813696,-0.04542529,0.56590945,-0.25574833,0.008028043,2.2460022,-0.2522462,-0.1733218,-0.75339067,-0.7981862,-0.005967029,0.0119490735,-0.037355017,-1.6521119,0.79225254,-3.7016954,1.6161792,0.080786,202.30101,0.29863155,0.34183955,0.2943263,0.14056838,0.10128448,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434082198,434080301,423422529,43.781866099999995,-79.4664899,0.24223265,-0.05796235,0.4836721,-0.25574833,0.008028043,2.2460022,-0.27709842,-0.18050611,-0.92023957,-0.95948267,-0.005967029,0.0119490735,-0.037355017,-0.874217,1.72489,-4.898171,1.6168534,0.080786,202.30101,0.38086888,0.35031256,0.2992092,0.1458611,0.103065185,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434181257,434179485,423422529,43.781866099999995,-79.4664899,0.23286924,-0.069239594,0.38646182,-0.25574833,0.008028043,2.2460022,-0.28175724,-0.17956999,-1.0449125,-1.0798908,-0.005967029,0.0119490735,-0.037355017,1.3351555,-0.7179098,-0.99068135,1.615417,0.080786,202.30101,0.47807917,0.34180576,0.29403144,0.14172728,0.10122176,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434281259,434278670,423422529,43.781866099999995,-79.4664899,0.21896754,-0.08148572,0.2796174,-0.25574833,0.008028043,2.2460022,-0.2932609,-0.16974759,-1.1021003,-1.1338558,-0.005967029,0.0119490735,-0.037355017,-1.6050111,0.9802695,-2.8233814,1.6137799,0.080786,202.30101,0.5849236,0.35030743,0.29890352,0.1465989,0.10300448,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434380717,434377876,423422529,43.781866099999995,-79.4664899,0.20763391,-0.09527462,0.16467585,-0.25574833,0.008028043,2.2460022,-0.2948007,-0.16639909,-1.1105318,-1.1436564,-0.005967029,0.0119490735,-0.037355017,-0.95539635,-0.30814046,1.7287446,1.6114093,0.080786,202.30101,0.69986516,0.34170604,0.29369563,0.14178279,0.101144515,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434487482,434486053,423422529,43.781866099999995,-79.4664899,0.19081484,-0.11085936,0.039849006,-0.25574833,0.008028043,2.2460022,-0.2904186,-0.16459438,-1.1034111,-1.1373918,-0.005967029,0.0119490735,-0.037355017,1.059729,-2.380847,4.6812654,1.6087127,0.080786,202.30101,0.824692,0.35099712,0.29920083,0.14656289,0.103114635,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434577712,434576221,423422529,43.781866099999995,-79.4664899,0.17497875,-0.124624416,-0.067819364,-0.25574833,0.008028043,2.2460022,-0.28941867,-0.14445083,-1.0860163,-1.125868,-0.005967029,0.0119490735,-0.037355017,1.2892867,-0.53921324,1.5280432,1.6067576,0.080786,202.30101,0.93236035,0.34160268,0.29440364,0.14099617,0.101235144,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434686029,434684422,423422529,43.781866099999995,-79.4664899,0.1528152,-0.13861477,-0.19157155,-0.25574833,0.008028043,2.2460022,-0.29525265,-0.10317331,-1.0589488,-1.1028466,-0.005967029,0.0119490735,-0.037355017,2.0727868,1.4599541,-2.5742297,1.6042477,0.080786,202.30101,1.0561125,0.3508628,0.29994625,0.14563143,0.10321742,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
434785049,434783605,423422529,43.781866099999995,-79.4664899,0.121254146,-0.14271827,-0.3106942,-0.25574833,0.008028043,2.2460022,-0.3063707,-0.07572329,-1.0041217,-1.0604383,-0.005967029,0.0119490735,-0.037355017,1.2401437,-0.8198093,3.2011092,1.6006392,0.080786,202.30101,1.1752352,0.34226647,0.2947202,0.14038835,0.101357,inf,inf,inf,inf,1,1,1,1,10,13,2,2,3,0,1,1,0,0,0
