timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
997800705,997799722,0.74633163,-0.006265337,-0.027530441,0.66497517,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997850392,997849363,0.7473982,-0.0063437563,-0.028740818,0.66372406,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997904571,997903467,0.74851257,-0.0063983593,-0.029689493,0.66242486,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
997954336,997953017,0.7495094,-0.006205719,-0.030723825,0.6612513,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998003771,998002656,0.7502203,-0.006870743,-0.031339705,0.66040915,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998053289,998052205,0.7508932,-0.008013726,-0.031378668,0.6596293,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998103055,998101854,0.75124264,-0.0087085925,-0.030641986,0.65925694,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998152545,998151395,0.7515639,-0.010180604,-0.030460441,0.658878,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998202280,998201039,0.7516406,-0.011298402,-0.029778788,0.65880346,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998256387,998255146,0.75164384,-0.0122039,-0.029527443,0.65879494,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998305703,998304689,0.7517312,-0.013093102,-0.029763361,0.65866756,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998350780,998349775,0.7515691,-0.013579905,-0.029914856,0.6588357,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998400393,998399416,0.7514203,-0.013879807,-0.0298932,0.6590003,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998455353,998453519,0.75122565,-0.014007768,-0.030027235,0.6592133,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998504232,998503068,0.75102746,-0.013999092,-0.030244876,0.65942925,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998553945,998552710,0.7510284,-0.014338848,-0.03022425,0.659422,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998603276,998602258,0.7510253,-0.014699359,-0.029090002,0.6594686,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998652960,998651905,0.75092125,-0.014783379,-0.028057374,0.6596298,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998702519,998701448,0.75053334,-0.014466242,-0.027326215,0.6601089,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998752357,998751089,0.74997216,-0.0135130575,-0.026288917,0.6608086,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998806421,998805192,0.7493946,-0.012552323,-0.024933217,0.66153497,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998851552,998850279,0.74873716,-0.01226138,-0.02411822,0.6623147,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998900926,998899828,0.7481818,-0.011983459,-0.023582209,0.6629663,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
998950648,998949469,0.7477057,-0.010864351,-0.022850785,0.6635481,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
999004840,999003572,0.7472922,-0.010228016,-0.021854207,0.6640574,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
999054592,999053121,0.7470699,-0.010090739,-0.021571215,0.66431886,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
999103965,999102769,0.747099,-0.009582767,-0.021282436,0.664303,0.99967664,1.2790252e-09,3.6191345e-09,0.025428876,4
999153421,999152311,0.7497854,-0.008711014,-0.020457648,0.6613074,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999202967,999201951,0.7496845,-0.00857667,-0.020727327,0.66141516,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999252589,999251500,0.7494247,-0.0077779237,-0.020695353,0.66172034,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999302275,999301141,0.74920046,-0.0070118196,-0.020431964,0.661991,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999351804,999350690,0.74912775,-0.0065169646,-0.020313075,0.662082,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999401497,999400331,0.7492844,-0.006646158,-0.02039382,0.6619009,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999455653,999454436,0.7495103,-0.0061153183,-0.02018001,0.66165686,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999505086,999503984,0.7497081,-0.00560131,-0.019733176,0.6614508,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999555225,999553625,0.74983364,-0.005353732,-0.01954655,0.661316,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999604371,999603173,0.7499517,-0.0047773616,-0.019569239,0.66118586,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999653981,999652814,0.75004566,-0.00419744,-0.020230113,0.6610633,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999703385,999702363,0.74997646,-0.0031635545,-0.020430215,0.6611414,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999753122,999752004,0.7498497,-0.0027369962,-0.021022625,0.6612685,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999807280,999806107,0.7496999,-0.0029026512,-0.020851709,0.66144305,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999852349,999851193,0.74950826,-0.0036892204,-0.01989922,0.66168565,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999901846,999900743,0.74935657,-0.003995909,-0.01941018,0.6618702,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
999951506,999950384,0.7492659,-0.0034771205,-0.019110326,0.66198444,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000005584,1000004487,0.7491351,-0.0031936541,-0.018762743,0.6621439,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000055049,1000054036,0.74901116,-0.0033502306,-0.018235002,0.662298,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000104760,1000103677,0.7487889,-0.002657142,-0.017740408,0.6625658,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000150302,1000148763,0.74876064,-0.0015994376,-0.017720127,0.66260165,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000204032,1000202866,0.7484973,-0.00090778363,-0.018083073,0.6628907,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000253436,1000252415,0.7481886,0.00012394215,-0.01773132,0.66324914,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000303100,1000302056,0.7479469,0.0010366914,-0.01719811,0.66353494,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000353078,1000351605,0.7477374,0.0008611602,-0.016928071,0.66377825,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000402683,1000401248,0.7476926,0.00057284604,-0.01651956,0.6638393,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000451910,1000450795,0.74779314,0.0008843586,-0.016241193,0.6637326,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000505901,1000504898,0.748027,0.0012458122,-0.016825056,0.6634538,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000555850,1000554539,0.7481616,0.0013049109,-0.016576514,0.66330826,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000605377,1000604108,0.7484292,0.0015641957,-0.01583183,0.6630239,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000650305,1000649174,0.7486611,0.001480158,-0.016125305,0.6627552,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000704501,1000703278,0.7488239,0.001355824,-0.016093323,0.6625723,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000758429,1000757382,0.748869,0.0010049626,-0.016486475,0.66251224,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000803629,1000802470,0.74896616,0.00031182804,-0.016624665,0.6623996,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000853131,1000852108,0.7491069,0.00015924216,-0.016346999,0.6622475,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000902667,1000901658,0.74943954,-0.00051870506,-0.01616049,0.6618753,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1000956842,1000955761,0.7496551,-0.0013596878,-0.015719585,0.66164064,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001001954,1001000847,0.7497154,-0.0021121318,-0.014469166,0.66159886,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001051887,1001050488,0.7498223,-0.0025618647,-0.0134484265,0.6614977,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001105685,1001104592,0.7496108,-0.0024474787,-0.012925211,0.6617482,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001151001,1001149678,0.7491884,-0.002458753,-0.012538614,0.6622337,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001200264,1001199227,0.7487435,-0.0015593386,-0.012274411,0.6627444,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001254670,1001253330,0.7482874,-0.0007169689,-0.012442047,0.66325766,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001304082,1001302971,0.74790585,-0.00024917352,-0.013588881,0.6636657,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001353964,1001352530,0.7474787,0.00049343595,-0.014030494,0.6641375,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001403373,1001402165,0.7471871,0.0014766117,-0.014080472,0.66446304,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001452706,1001451710,0.7469547,0.0018084954,-0.014931355,0.66470486,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001502664,1001501351,0.74695706,0.0015994549,-0.015782855,0.6646831,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001552132,1001550901,0.7470218,0.0022617602,-0.01599232,0.66460335,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001606274,1001605003,0.7469708,0.00211791,-0.016244397,0.66465515,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001651328,1001650089,0.7465727,0.0021682656,-0.018678425,0.66503817,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001700841,1001699730,0.74596,0.0013796261,-0.020874124,0.6656621,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001755008,1001753722,0.7452334,-0.00013755745,-0.021043383,0.66647166,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001804712,1001803383,0.7444204,-0.00016307575,-0.019976182,0.6674124,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
1001854263,1001853023,0.74352247,0.00080683274,-0.018874597,0.66844416,0.99999213,6.865548e-10,6.6948846e-10,-0.0039676814,5
