timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
996950755,996947638,989553489,43.781812599999995,-79.4664648,0.12384709,-0.15895669,0.13579658,-0.033358477,0.0802805,-1.4530041,-0.4272941,-0.10300466,-0.6589534,-0.6469433,-0.005967029,0.0119490735,-0.037355017,0.40024278,1.24975,-2.9643462,1.4916549,0.05086324,189.69801,0.27993265,0.33057764,0.28843287,0.13460805,0.09982087,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997048467,997046827,989553489,43.781812599999995,-79.4664648,0.09122979,-0.16573939,0.08059837,-0.033358477,0.0802805,-1.4530041,-0.42015466,-0.090760894,-0.6902304,-0.6691526,-0.005967029,0.0119490735,-0.037355017,2.0313544,-0.8804585,-1.5268044,1.4853882,0.05086324,189.69801,0.33513087,0.33860475,0.29330033,0.13909248,0.10162108,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997148942,997146018,989553489,43.781812599999995,-79.4664648,0.057926256,-0.17189874,0.018579738,-0.033358477,0.0802805,-1.4530041,-0.41654974,-0.06519185,-0.71545935,-0.6906664,-0.005967029,0.0119490735,-0.037355017,0.26537696,0.8515346,-2.3355317,1.4792656,0.05086324,189.69801,0.39714947,0.33042386,0.28808615,0.13456528,0.09972973,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997255960,997254224,989553489,43.781812599999995,-79.4664648,0.034398846,-0.1815566,-0.04747931,-0.033358477,0.0802805,-1.4530041,-0.384432,-0.049280368,-0.7371024,-0.70227486,-0.005967029,0.0119490735,-0.037355017,0.4177957,-0.39705408,2.6698139,1.4753366,0.05086324,189.69801,0.46320853,0.33919817,0.29356402,0.13938232,0.10172056,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997355154,997353418,989553489,43.781812599999995,-79.4664648,0.011385599,-0.18867531,-0.11202571,-0.033358477,0.0802805,-1.4530041,-0.35864106,-0.03286533,-0.7254518,-0.68627447,-0.005967029,0.0119490735,-0.037355017,-0.8709629,0.64942586,0.8811362,1.4725554,0.05086324,189.69801,0.5277549,0.3309943,0.28835723,0.13479303,0.099840105,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997454535,997452604,989553489,43.781812599999995,-79.4664648,-0.009953437,-0.19563589,-0.17576401,-0.033358477,0.0802805,-1.4530041,-0.33483216,-0.006168389,-0.74527395,-0.70129144,-0.005967029,0.0119490735,-0.037355017,0.33267206,-0.0019098282,1.2396605,1.47159,0.05086324,189.69801,0.59149325,0.33905077,0.29321,0.13903895,0.101638846,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997555041,997551794,989553489,43.781812599999995,-79.4664648,-0.033115778,-0.199832,-0.24345312,-0.033358477,0.0802805,-1.4530041,-0.32279617,0.006322367,-0.74329513,-0.6984885,-0.005967029,0.0119490735,-0.037355017,-2.1586504,0.7173009,0.5448824,1.469978,0.05086324,189.69801,0.6591823,0.33083257,0.28798816,0.13442263,0.09974542,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997652589,997650984,989553489,43.781812599999995,-79.4664648,-0.059662864,-0.20346797,-0.31075191,-0.033358477,0.0802805,-1.4530041,-0.29621962,0.03581081,-0.77100396,-0.72380286,-0.005967029,0.0119490735,-0.037355017,2.244314,-0.009301036,-3.4852479,1.4658638,0.05086324,189.69801,0.72648114,0.3388716,0.2928276,0.13869661,0.10154464,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997753424,997750182,989553489,43.781812599999995,-79.4664648,-0.085676976,-0.20375094,-0.3812512,-0.033358477,0.0802805,-1.4530041,-0.27445278,0.04332356,-0.7339135,-0.6886401,-0.005967029,0.0119490735,-0.037355017,0.9378338,-0.62068945,0.5457288,1.4596996,0.05086324,189.69801,0.7969804,0.3306821,0.28763443,0.13408795,0.09966404,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997851027,997849363,989553489,43.781812599999995,-79.4664648,-0.10973357,-0.20228358,-0.44780487,-0.033358477,0.0802805,-1.4530041,-0.25383985,0.046382833,-0.6970806,-0.65246415,-0.005967029,0.0119490735,-0.037355017,-0.7555058,0.8129247,0.81738144,1.4531666,0.05086324,189.69801,0.8635341,0.3387046,0.29347488,0.13823017,0.10162861,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
997950159,997948553,989553489,43.781812599999995,-79.4664648,-0.13249245,-0.19875146,-0.5171412,-0.033358477,0.0802805,-1.4530041,-0.22832555,0.063601665,-0.69316083,-0.6532545,-0.005967029,0.0119490735,-0.037355017,-0.2911967,0.52771366,0.013052267,1.4471186,0.05086324,189.69801,0.93287045,0.34719652,0.29844952,0.14243458,0.1034254,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998049352,998047743,989553489,43.781812599999995,-79.4664648,-0.15830119,-0.18884541,-0.5877672,-0.033358477,0.0802805,-1.4530041,-0.20065877,0.07371336,-0.66709167,-0.63428605,-0.005967029,0.0119490735,-0.037355017,0.7886362,-1.0733128,2.6980808,1.4429837,0.05086324,189.69801,1.0034964,0.33848754,0.2930823,0.13774142,0.10153291,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998148454,998146933,989553489,43.781812599999995,-79.4664648,-0.18105449,-0.17821567,-0.6584633,-0.033358477,0.0802805,-1.4530041,-0.17634809,0.085758984,-0.6425118,-0.6180542,-0.005967029,0.0119490735,-0.037355017,0.0503833,-0.7269688,3.4065535,1.4406126,0.05086324,189.69801,1.0741925,0.34695154,0.29803884,0.14195755,0.10332713,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
998256914,998255146,989553489,43.781812599999995,-79.4664648,-0.20838447,-0.16575572,-0.7352155,-0.033358477,0.0802805,-1.4530041,-0.1470128,0.09855342,-0.6396971,-0.6253805,-0.005967029,0.0119490735,-0.037355017,3.07659,-1.2215352,-0.93485636,1.440138,0.05086324,189.69801,1.1509447,0.33903039,0.29331097,0.13759606,0.101636484,inf,inf,inf,inf,1,1,1,1,12,18,2,2,4,0,1,1,0,0,0
